발표시각,지역,해당지역,특보종류,특보수준,특보명령,발효시각
2023-01-03 11:00:00,부산·울산·경상남도,"부산, 울산",건조,경보,변경,2023-01-03 11:00:00
2023-01-06 10:00:00,부산·울산·경상남도,"부산, 울산",건조,주의보,변경,2023-01-06 10:00:00
2023-01-10 10:00:00,부산·울산·경상남도,부산,건조,주의보,해제,2023-01-10 10:00:00
2023-01-13 03:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2023-01-13 05:00:00
2023-01-13 10:00:00,부산·울산·경상남도,"경상남도(창원, 김해, 거제, 고성), 부산",호우,주의보,발표,2023-01-13 10:00:00
2023-01-13 12:30:00,부산·울산·경상남도,"경상남도(양산, 통영), 부산",호우,주의보,해제,2023-01-13 12:30:00
2023-01-13 20:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-01-13 21:00:00
2023-01-14 16:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-01-14 18:00:00
2023-01-14 16:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-01-14 18:00:00
2023-01-14 17:10:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2023-01-14 18:00:00
2023-01-15 08:10:00,부산·울산·경상남도,"부산앞바다( 동부평수구역 , 연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2023-01-15 08:10:00
2023-01-16 04:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-01-16 06:00:00
2023-01-20 10:00:00,부산·울산·경상남도,"경상남도(창원, 김해), 부산, 울산",건조,주의보,발표,2023-01-20 10:00:00
2023-01-23 10:00:00,부산·울산·경상남도,"경상남도, 부산, 울산",한파,주의보,발표,2023-01-23 21:00:00
2023-01-23 22:00:00,부산·울산·경상남도,"경상남도(통영, 거제, 남해), 부산, 울산",강풍,주의보,발표,2023-01-23 23:00:00
2023-01-24 00:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-01-24 03:00:00
2023-01-24 00:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-01-24 03:00:00
2023-01-25 04:00:00,부산·울산·경상남도,"경상남도(김해, 의령, 하동, 산청, 통영, 거제, 남해), 부산, 울산",강풍,주의보,해제,2023-01-25 06:00:00
2023-01-25 06:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-01-25 07:00:00
2023-01-25 11:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 하동, 통영, 사천, 거제, 남해), 부산, 울산",한파,주의보,해제,2023-01-25 14:00:00
2023-01-27 10:40:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,발표,2023-01-27 10:40:00
2023-01-28 10:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,해제,2023-01-28 12:00:00
2023-02-09 18:00:00,부산·울산·경상남도,"경상남도(창원, 김해, 밀양, 진주, 산청, 함양, 거창, 합천), 부산, 울산",건조,주의보,해제,2023-02-09 18:00:00
2023-02-13 10:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2023-02-13 12:00:00
2023-02-13 10:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2023-02-13 12:00:00
2023-02-14 02:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다), 남해동부안쪽먼바다",풍랑,주의보,해제,2023-02-14 04:00:00
2023-02-14 16:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2023-02-14 17:00:00
2023-02-14 16:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2023-02-14 18:00:00
2023-02-14 22:00:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2023-02-14 22:00:00
2023-02-16 04:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-02-16 05:00:00
2023-02-16 04:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-02-16 06:00:00
2023-02-24 10:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 창녕, 산청, 함양, 거창, 합천), 부산, 울산",건조,주의보,발표,2023-02-24 10:00:00
2023-03-01 10:00:00,부산·울산·경상남도,"경상남도(통영, 사천, 거제, 남해), 부산",건조,주의보,해제,2023-03-01 10:00:00
2023-03-04 11:00:00,부산·울산·경상남도,부산,건조,주의보,발표,2023-03-04 11:00:00
2023-03-07 16:00:00,부산·울산·경상남도,"경상남도(창원, 김해, 진주), 부산",건조,주의보,해제,2023-03-07 16:00:00
2023-03-23 10:15:00,부산·울산·경상남도,"부산, 울산",호우,주의보,발표,2023-03-23 10:15:00
2023-03-23 12:30:00,부산·울산·경상남도,"부산, 울산",호우,주의보,해제,2023-03-23 12:30:00
2023-04-02 09:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-04-02 11:00:00
2023-04-02 09:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-04-02 11:00:00
2023-04-03 17:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-04-03 18:00:00
2023-04-05 09:00:00,부산·울산·경상남도,"경상남도(통영, 사천, 거제, 고성, 남해), 부산, 울산",강풍,주의보,발표,2023-04-05 10:00:00
2023-04-05 09:00:00,부산·울산·경상남도,"경상남도(창원, 거제), 부산",호우,주의보,발표,2023-04-05 11:00:00
2023-04-05 09:00:00,부산·울산·경상남도,"경상남도(창원, 거제), 부산",호우,주의보,발표,2023-04-05 12:00:00
2023-04-05 18:00:00,부산·울산·경상남도,"경상남도(창원, 통영, 거제), 부산",호우,주의보,해제,2023-04-05 18:00:00
2023-04-06 02:00:00,부산·울산·경상남도,"경상남도(통영, 사천, 거제, 고성, 남해), 부산, 울산",강풍,주의보,해제,2023-04-06 03:00:00
2023-04-11 09:00:00,부산·울산·경상남도,부산,강풍,주의보,발표,2023-04-11 09:00:00
2023-04-11 09:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2023-04-11 11:00:00
2023-04-11 23:00:00,부산·울산·경상남도,"경상남도(통영), 부산, 울산",강풍,주의보,해제,2023-04-11 23:00:00
2023-04-11 23:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,해제,2023-04-12 01:00:00
2023-04-12 10:00:00,부산·울산·경상남도,"경상남도(양산, 김해, 밀양, 의령, 창녕, 산청, 거창), 부산",건조,주의보,발표,2023-04-12 10:00:00
2023-04-14 13:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 창녕, 산청, 함양, 거창, 합천, 남해), 부산",건조,주의보,해제,2023-04-14 13:00:00
2023-04-18 04:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다), 남해동부안쪽먼바다, 남해동부바깥먼바다",풍랑,주의보,발표,2023-04-18 06:00:00
2023-04-18 04:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다), 남해동부안쪽먼바다, 남해동부바깥먼바다",풍랑,주의보,발표,2023-04-18 06:00:00
2023-04-18 04:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다), 남해동부안쪽먼바다, 남해동부바깥먼바다",풍랑,주의보,발표,2023-04-18 07:00:00
2023-04-18 12:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산, 울산",강풍,주의보,발표,2023-04-18 12:00:00
2023-04-18 18:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산, 울산",강풍,주의보,해제,2023-04-18 18:00:00
2023-04-18 18:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-04-18 20:00:00
2023-04-18 18:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-04-18 21:00:00
2023-04-21 08:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 동해남부남쪽안쪽먼바다, 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-04-21 10:00:00
2023-04-21 08:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 동해남부남쪽안쪽먼바다, 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-04-21 10:00:00
2023-04-21 08:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 동해남부남쪽안쪽먼바다, 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-04-21 10:00:00
2023-04-21 09:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산, 울산",강풍,주의보,발표,2023-04-21 10:00:00
2023-04-22 18:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 동해남부남쪽안쪽먼바다, 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-04-22 22:00:00
2023-04-22 21:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산, 울산",강풍,주의보,해제,2023-04-23 00:00:00
2023-05-05 02:00:00,부산·울산·경상남도,"경상남도(창원), 부산",호우,주의보,발표,2023-05-05 04:00:00
2023-05-05 07:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,발표,2023-05-05 07:00:00
2023-05-05 07:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,발표,2023-05-05 08:00:00
2023-05-05 07:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,발표,2023-05-05 08:00:00
2023-05-05 07:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,발표,2023-05-05 09:00:00
2023-05-05 07:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,발표,2023-05-05 09:00:00
2023-05-05 07:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,발표,2023-05-05 09:00:00
2023-05-06 05:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",호우,주의보,해제,2023-05-06 05:00:00
2023-05-08 00:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,해제,2023-05-08 00:00:00
2023-05-08 10:10:00,부산·울산·경상남도,"부산앞바다( 서부평수구역 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2023-05-08 11:00:00
2023-05-08 16:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-05-08 18:00:00
2023-06-27 22:40:00,부산·울산·경상남도,"경상남도(양산, 김해, 의령, 함안, 함양), 부산",호우,주의보,발표,2023-06-27 22:40:00
2023-06-27 23:45:00,부산·울산·경상남도,"경상남도(김해), 부산",호우,경보,변경,2023-06-27 23:45:00
2023-06-28 04:00:00,부산·울산·경상남도,"경상남도(창원, 김해), 부산",호우,주의보,변경,2023-06-28 04:00:00
2023-06-28 06:20:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 의령, 함안, 진주, 하동, 산청, 함양, 통영, 사천, 거제, 고성, 남해), 부산",호우,주의보,해제,2023-06-28 06:20:00
2023-07-02 10:00:00,부산·울산·경상남도,"경상남도(진주, 산청), 부산",폭염,주의보,발표,2023-07-02 10:00:00
2023-07-03 18:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 밀양, 의령, 함안, 창녕, 진주, 하동, 산청, 함양, 합천), 부산, 울산",폭염,주의보,해제,2023-07-03 20:00:00
2023-07-05 10:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 함안, 창녕, 진주, 하동, 산청, 합천), 부산, 울산",폭염,주의보,발표,2023-07-05 11:00:00
2023-07-06 16:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 함안, 창녕, 진주, 하동, 산청, 합천), 부산, 울산",폭염,주의보,해제,2023-07-06 20:00:00
2023-07-07 15:10:00,부산·울산·경상남도,"경상남도(양산, 김해), 부산, 울산",호우,주의보,발표,2023-07-07 15:10:00
2023-07-07 21:00:00,부산·울산·경상남도,부산,호우,주의보,해제,2023-07-07 21:00:00
2023-07-11 15:30:00,부산·울산·경상남도,부산,호우,주의보,발표,2023-07-11 15:30:00
2023-07-11 15:40:00,부산·울산·경상남도,부산,호우,경보,변경,2023-07-11 15:40:00
2023-07-11 17:30:00,부산·울산·경상남도,부산,호우,주의보,변경,2023-07-11 17:30:00
2023-07-11 21:00:00,부산·울산·경상남도,"경상남도(양산, 김해), 부산, 울산",호우,주의보,해제,2023-07-11 21:00:00
2023-07-12 02:00:00,부산·울산·경상남도,"경상남도(창원, 김해, 통영, 고성, 남해), 부산",호우,주의보,발표,2023-07-12 02:00:00
2023-07-12 11:00:00,부산·울산·경상남도,부산,호우,주의보,해제,2023-07-12 11:00:00
2023-07-14 01:00:00,부산·울산·경상남도,"경상남도(창원, 통영, 사천, 거제, 고성, 남해), 부산, 울산",호우,주의보,발표,2023-07-14 03:00:00
2023-07-14 02:00:00,부산·울산·경상남도,"경상남도(창원, 통영, 사천, 거제, 고성, 남해), 부산, 울산",강풍,주의보,발표,2023-07-14 02:00:00
2023-07-14 09:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-07-14 09:00:00
2023-07-14 12:00:00,부산·울산·경상남도,"경상남도(양산, 김해, 밀양, 의령, 함안, 창녕, 진주), 부산, 울산",호우,주의보,해제,2023-07-14 12:00:00
2023-07-15 09:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-07-15 10:00:00
2023-07-15 12:00:00,부산·울산·경상남도,"경상남도(창원, 통영, 사천, 거제, 고성, 남해), 부산, 울산",강풍,주의보,해제,2023-07-15 14:00:00
2023-07-15 19:30:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 함안, 창녕, 진주, 통영, 사천, 거제, 고성, 남해), 부산, 울산",호우,주의보,발표,2023-07-15 19:30:00
2023-07-15 20:30:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산",강풍,주의보,발표,2023-07-15 20:30:00
2023-07-15 21:50:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 함안, 진주, 통영, 사천, 거제, 고성, 남해), 부산, 울산",호우,경보,변경,2023-07-15 21:50:00
2023-07-16 13:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산",강풍,주의보,해제,2023-07-16 13:00:00
2023-07-18 09:00:00,부산·울산·경상남도,"경상남도(창원, 통영, 사천, 거제, 고성, 남해), 부산",강풍,주의보,발표,2023-07-18 09:00:00
2023-07-19 00:00:00,부산·울산·경상남도,"부산, 울산",호우,경보,해제,2023-07-19 00:00:00
2023-07-19 00:00:00,부산·울산·경상남도,"부산, 울산",호우,경보,해제,2023-07-19 01:00:00
2023-07-19 00:00:00,부산·울산·경상남도,"경상남도(창원, 통영, 사천, 거제, 고성, 남해), 부산",강풍,주의보,해제,2023-07-19 02:00:00
2023-07-24 14:00:00,부산·울산·경상남도,"경상남도(창원), 부산",호우,주의보,발표,2023-07-24 14:00:00
2023-07-24 17:30:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 함안, 창녕, 진주, 하동, 통영, 사천, 거제, 고성, 남해), 부산, 울산",호우,주의보,해제,2023-07-24 17:30:00
2023-07-25 11:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 함안, 창녕, 진주, 함양, 합천, 남해), 부산, 울산",폭염,주의보,발표,2023-07-25 11:00:00
2023-07-25 11:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 함안, 창녕, 진주, 함양, 합천, 남해), 부산, 울산",폭염,주의보,발표,2023-07-26 11:00:00
2023-07-28 10:00:00,부산·울산·경상남도,"경상남도(진주, 하동), 부산",폭염,경보,변경,2023-07-28 10:00:00
2023-08-03 21:00:00,부산·울산·경상남도,"경상남도(통영, 사천, 거제, 고성), 부산",폭풍해일,주의보,발표,2023-08-03 21:00:00
2023-08-03 23:30:00,부산·울산·경상남도,"경상남도(통영, 사천, 거제, 고성), 부산",폭풍해일,주의보,해제,2023-08-03 23:30:00
2023-08-08 16:00:00,부산·울산·경상남도,"경상남도(하동, 거창 제외), 부산",폭염,주의보,변경,2023-08-08 16:00:00
2023-08-09 04:00:00,부산·울산·경상남도,"경상남도(하동, 거창 제외), 부산",폭염,주의보,해제,2023-08-09 04:00:00
2023-08-09 05:00:00,부산·울산·경상남도,"경상남도(통영, 거제, 남해), 부산, 울산",강풍,주의보,발표,2023-08-09 07:00:00
2023-08-09 12:00:00,부산·울산·경상남도,"경상남도, 부산, 울산",호우,주의보,발표,2023-08-09 14:00:00
2023-08-09 17:00:00,부산·울산·경상남도,"경상남도(창원, 김해, 함안, 진주, 하동, 사천, 고성), 부산",태풍,주의보,변경,2023-08-09 17:00:00
2023-08-09 23:00:00,부산·울산·경상남도,"경상남도(창원, 김해, 하동, 통영, 사천, 거제, 고성, 남해), 부산",태풍,경보,변경,2023-08-09 23:00:00
2023-08-09 23:00:00,부산·울산·경상남도,"경상남도(창원, 김해, 하동, 통영, 사천, 거제, 고성, 남해), 부산",태풍,경보,변경,2023-08-10 00:00:00
2023-08-10 16:30:00,부산·울산·경상남도,"경상남도(창원, 통영, 사천, 거제, 고성, 남해), 부산, 울산",강풍,주의보,변경,2023-08-10 16:30:00
2023-08-10 22:00:00,부산·울산·경상남도,"경상남도(창원, 통영, 사천, 거제, 고성, 남해), 부산, 울산",강풍,주의보,해제,2023-08-10 23:00:00
2023-08-11 16:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 합천, 통영, 거제), 부산",폭염,주의보,발표,2023-08-11 16:00:00
2023-08-15 12:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2023-08-15 14:00:00
2023-08-15 12:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2023-08-15 15:00:00
2023-08-15 12:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2023-08-15 15:00:00
2023-08-15 19:20:00,부산·울산·경상남도,부산,폭풍해일,주의보,발표,2023-08-15 19:20:00
2023-08-15 21:50:00,부산·울산·경상남도,부산,폭풍해일,주의보,해제,2023-08-15 21:50:00
2023-08-16 04:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,해제,2023-08-16 05:00:00
2023-08-16 04:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,해제,2023-08-16 06:00:00
2023-08-16 19:30:00,부산·울산·경상남도,부산,폭풍해일,주의보,발표,2023-08-16 19:30:00
2023-08-16 23:00:00,부산·울산·경상남도,"경상남도(거제), 부산",폭풍해일,주의보,해제,2023-08-16 23:00:00
2023-08-17 20:10:00,부산·울산·경상남도,부산,폭풍해일,주의보,발표,2023-08-17 20:10:00
2023-08-17 22:30:00,부산·울산·경상남도,"경상남도(거제), 부산",폭풍해일,주의보,해제,2023-08-17 22:30:00
2023-08-18 20:30:00,부산·울산·경상남도,"경상남도(거제), 부산",폭풍해일,주의보,발표,2023-08-18 20:30:00
2023-08-18 23:30:00,부산·울산·경상남도,"경상남도(거제), 부산",폭풍해일,주의보,해제,2023-08-18 23:30:00
2023-08-19 02:20:00,부산·울산·경상남도,부산,호우,주의보,발표,2023-08-19 02:20:00
2023-08-19 06:00:00,부산·울산·경상남도,부산,호우,주의보,해제,2023-08-19 06:00:00
2023-08-21 10:00:00,부산·울산·경상남도,"경상남도(창원, 거제), 부산",폭염,경보,변경,2023-08-21 10:00:00
2023-08-23 16:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 의령, 창녕, 진주, 하동, 함양, 합천, 거제), 부산",폭염,경보,해제,2023-08-23 20:00:00
2023-08-23 23:00:00,부산·울산·경상남도,"경상남도(하동, 함양), 부산",호우,주의보,발표,2023-08-23 23:00:00
2023-08-24 04:10:00,부산·울산·경상남도,부산,호우,경보,변경,2023-08-24 04:10:00
2023-08-24 09:30:00,부산·울산·경상남도,"경상남도(양산), 부산",호우,주의보,변경,2023-08-24 09:30:00
2023-08-25 01:00:00,부산·울산·경상남도,"경상남도(양산, 김해), 부산",호우,주의보,해제,2023-08-25 01:00:00
2023-08-25 10:00:00,부산·울산·경상남도,"경상남도(창원, 김해, 하동, 합천, 거제), 부산",폭염,주의보,발표,2023-08-25 10:00:00
2023-08-28 12:00:00,부산·울산·경상남도,"경상남도(창원, 김해, 하동, 합천, 거제), 부산",폭염,주의보,해제,2023-08-28 12:00:00
2023-08-30 19:30:00,부산·울산·경상남도,"경상남도(거제), 부산",폭풍해일,주의보,발표,2023-08-30 19:30:00
2023-08-30 22:30:00,부산·울산·경상남도,"경상남도(창원, 통영, 거제), 부산",폭풍해일,주의보,해제,2023-08-30 22:30:00
2023-08-31 02:05:00,부산·울산·경상남도,부산,호우,주의보,발표,2023-08-31 02:05:00
2023-08-31 03:30:00,부산·울산·경상남도,부산,호우,주의보,해제,2023-08-31 03:30:00
2023-08-31 08:35:00,부산·울산·경상남도,부산,폭풍해일,주의보,발표,2023-08-31 08:35:00
2023-08-31 09:30:00,부산·울산·경상남도,부산,폭풍해일,주의보,해제,2023-08-31 09:30:00
2023-08-31 20:20:00,부산·울산·경상남도,부산,폭풍해일,주의보,발표,2023-08-31 20:20:00
2023-08-31 22:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산",호우,주의보,발표,2023-08-31 23:00:00
2023-08-31 22:30:00,부산·울산·경상남도,부산,폭풍해일,주의보,해제,2023-08-31 22:30:00
2023-09-01 06:00:00,부산·울산·경상남도,"경상남도(거제), 부산",호우,주의보,변경,2023-09-01 06:00:00
2023-09-01 07:00:00,부산·울산·경상남도,"경상남도(거제), 부산",호우,주의보,해제,2023-09-01 07:00:00
2023-09-01 09:00:00,부산·울산·경상남도,부산,폭풍해일,주의보,발표,2023-09-01 09:00:00
2023-09-01 10:00:00,부산·울산·경상남도,부산,폭풍해일,주의보,해제,2023-09-01 10:00:00
2023-09-01 18:20:00,부산·울산·경상남도,부산,호우,주의보,발표,2023-09-01 18:20:00
2023-09-01 19:00:00,부산·울산·경상남도,부산,호우,경보,변경,2023-09-01 19:00:00
2023-09-01 20:30:00,부산·울산·경상남도,"경상남도(창원, 하동, 통영, 사천, 거제, 고성, 남해), 부산",폭풍해일,주의보,발표,2023-09-01 20:30:00
2023-09-01 21:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산",호우,경보,해제,2023-09-01 21:00:00
2023-09-01 23:30:00,부산·울산·경상남도,"경상남도(창원, 하동, 통영, 사천, 거제, 고성, 남해), 부산",폭풍해일,주의보,해제,2023-09-01 23:30:00
2023-09-02 21:40:00,부산·울산·경상남도,부산,폭풍해일,주의보,발표,2023-09-02 21:40:00
2023-09-02 23:00:00,부산·울산·경상남도,부산,폭풍해일,주의보,해제,2023-09-02 23:00:00
2023-09-04 16:00:00,부산·울산·경상남도,"경상남도(의령, 창녕, 고성), 부산",폭염,주의보,발표,2023-09-04 16:00:00
2023-09-05 10:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,발표,2023-09-05 12:00:00
2023-09-05 10:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-09-05 12:00:00
2023-09-05 16:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 창녕, 진주, 하동, 합천, 거제, 고성), 부산",폭염,주의보,해제,2023-09-05 16:00:00
2023-09-07 18:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,해제,2023-09-07 20:00:00
2023-09-07 21:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-09-07 22:00:00
2023-09-16 10:50:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",호우,주의보,발표,2023-09-16 10:50:00
2023-09-16 11:10:00,부산·울산·경상남도,부산,호우,경보,변경,2023-09-16 11:10:00
2023-09-16 20:00:00,부산·울산·경상남도,"경상남도(창원), 부산",호우,경보,해제,2023-09-16 20:00:00
2023-09-17 04:50:00,부산·울산·경상남도,"경상남도(양산, 김해, 통영, 거제), 부산",호우,주의보,발표,2023-09-17 04:50:00
2023-09-17 05:45:00,부산·울산·경상남도,"경상남도(양산), 부산",호우,경보,변경,2023-09-17 05:45:00
2023-09-17 09:00:00,부산·울산·경상남도,"부산, 울산",호우,경보,해제,2023-09-17 10:00:00
2023-09-20 16:30:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 고성), 부산, 울산",호우,주의보,발표,2023-09-20 16:30:00
2023-09-20 17:00:00,부산·울산·경상남도,"경상남도(창원, 통영, 사천, 거제, 고성, 남해), 부산, 울산",강풍,주의보,발표,2023-09-20 18:00:00
2023-09-20 19:40:00,부산·울산·경상남도,부산,호우,경보,변경,2023-09-20 19:40:00
2023-09-20 21:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-09-20 22:00:00
2023-09-20 21:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-09-20 22:00:00
2023-09-21 03:00:00,부산·울산·경상남도,"경상남도(양산), 부산",호우,경보,해제,2023-09-21 03:00:00
2023-09-21 08:50:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2023-09-21 08:50:00
2023-09-21 14:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,해제,2023-09-21 14:00:00
2023-09-21 22:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-09-22 00:00:00
2023-09-23 20:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-09-23 22:00:00
2023-09-23 20:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-09-23 23:00:00
2023-09-24 16:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-09-24 18:00:00
